,ProtonNum,NucleonNum,Mass
971,43.0,89,88.927648649
972,44.0,89,88.937337849
973,45.0,89,88.950992
974,32.0,90,89.969436
975,33.0,90,89.955995
976,34.0,90,89.940096
977,35.0,90,89.931292848
978,36.0,90,89.919527929
979,37.0,90,89.914797557
980,38.0,90,89.90772787
981,39.0,90,89.907141749
982,40.0,90,89.904698755
983,41.0,90,89.911259201
984,42.0,90,89.91393127
985,43.0,90,89.924073919
986,44.0,90,89.930344378
987,45.0,90,89.944569
988,46.0,90,89.95737
989,33.0,91,90.960816
990,34.0,91,90.9457
991,35.0,91,90.934398617
992,36.0,91,90.923806309
993,37.0,91,90.916537261
994,38.0,91,90.910195942
995,39.0,91,90.907298048
996,40.0,91,90.905640205
997,41.0,91,90.906990256
998,42.0,91,90.91174519
999,43.0,91,90.918424972
1000,44.0,91,90.92674153
1001,45.0,91,90.937123
1002,46.0,91,90.950435
1003,33.0,92,91.967386
1004,34.0,92,91.94984
1005,35.0,92,91.939631595
1006,36.0,92,91.926173092
1007,37.0,92,91.919728477
1008,38.0,92,91.911038222
1009,39.0,92,91.908945752
1010,40.0,92,91.905035336
1011,41.0,92,91.90718858
1012,42.0,92,91.906807153
1013,43.0,92,91.915269777
1014,44.0,92,91.920234373
1015,45.0,92,91.932367692
1016,46.0,92,91.941192225
1017,47.0,92,91.95971
1018,34.0,93,92.956135
1019,35.0,93,92.94322
1020,36.0,93,92.931147172
1021,37.0,93,92.922039334
1022,38.0,93,92.914024314
1023,39.0,93,92.909578434
1024,40.0,93,92.906470661
1025,41.0,93,92.90637317
1026,42.0,93,92.906808772
1027,43.0,93,92.910245147
1028,44.0,93,92.917104442
1029,45.0,93,92.925912778
1030,46.0,93,92.936680426
1031,47.0,93,92.950188
1032,34.0,94,93.96049
1033,35.0,94,93.948846
1034,36.0,94,93.934140452
1035,37.0,94,93.926394819
1036,38.0,94,93.915355641
1037,39.0,94,93.911592062
1038,40.0,94,93.906312523
1039,41.0,94,93.907279001
1040,42.0,94,93.905083586
1041,43.0,94,93.909652319
1042,44.0,94,93.91134286
1043,45.0,94,93.92173045
1044,46.0,94,93.929036286
1045,47.0,94,93.943744
1046,48.0,94,93.956586
1047,34.0,95,94.9673
1048,35.0,95,94.952925
1049,36.0,95,94.939710922
1050,37.0,95,94.929263849
1051,38.0,95,94.919358282
1052,39.0,95,94.912819697
1053,40.0,95,94.908040276
1054,41.0,95,94.90683111
1055,42.0,95,94.905837436
1056,43.0,95,94.907652281
1057,44.0,95,94.910404415
1058,45.0,95,94.915897893
1059,46.0,95,94.924888506
1060,47.0,95,94.935688
1061,48.0,95,94.949483
1062,35.0,96,95.95898
1063,36.0,96,95.943014473
1064,37.0,96,95.934133398
1065,38.0,96,95.921719045
1066,39.0,96,95.915909305
1067,40.0,96,95.908277615
1068,41.0,96,95.908101586
1069,42.0,96,95.90467477
1070,43.0,96,95.907866675
1071,44.0,96,95.90758891
1072,45.0,96,95.914451705
1073,46.0,96,95.918213739
1074,47.0,96,95.930743903
1075,48.0,96,95.940341
1076,49.0,96,95.959109
1077,35.0,97,96.963499
1078,36.0,97,96.949088782
1079,37.0,97,96.937177117
1080,38.0,97,96.926375621
1081,39.0,97,96.918286702
1082,40.0,97,96.910963802
1083,41.0,97,96.908101622
1084,42.0,97,96.906016903
1085,43.0,97,96.90636072
1086,44.0,97,96.907545776
1087,45.0,97,96.911327872
1088,46.0,97,96.916471985
1089,47.0,97,96.9238814
1090,48.0,97,96.934799343
1091,49.0,97,96.949125
1092,35.0,98,97.969887
1093,36.0,98,97.952635
1094,37.0,98,97.941632317
1095,38.0,98,97.928692636
1096,39.0,98,97.922394841
1097,40.0,98,97.912740448
1098,41.0,98,97.910332645
1099,42.0,98,97.905403609
1100,43.0,98,97.907211206
1101,44.0,98,97.905286709
1102,45.0,98,97.910707734
1103,46.0,98,97.912698335
1104,47.0,98,97.92155997
1105,48.0,98,97.927389315
1106,49.0,98,97.942129
1107,36.0,99,98.958776
1108,37.0,99,98.94511919
1109,38.0,99,98.932883604
1110,39.0,99,98.924160839
1111,40.0,99,98.916675081
1112,41.0,99,98.911609377
1113,42.0,99,98.907707299
1114,43.0,99,98.906249681
1115,44.0,99,98.905930284
1116,45.0,99,98.908121241
1117,46.0,99,98.911773073
1118,47.0,99,98.917645766
1119,48.0,99,98.924925845
1120,49.0,99,98.93411
1121,50.0,99,98.948495
1122,36.0,100,99.962995
1123,37.0,100,99.950331532
1124,38.0,100,99.93578327
1125,39.0,100,99.927727678
1126,40.0,100,99.918010499
1127,41.0,100,99.914340578
1128,42.0,100,99.907467982
1129,43.0,100,99.907652715
1130,44.0,100,99.90421046
1131,45.0,100,99.908114147
1132,46.0,100,99.908520438
1133,47.0,100,99.916115443
1134,48.0,100,99.920348829
1135,49.0,100,99.931101929
1136,50.0,100,99.938648944
1137,36.0,101,100.969318
1138,37.0,101,100.954302
1139,38.0,101,100.940606264
1140,39.0,101,100.930160817
1141,40.0,101,100.921458454
1142,41.0,101,100.915306508
1143,42.0,101,100.910337648
1144,43.0,101,100.907305271
1145,44.0,101,100.905573086
1146,45.0,101,100.906158903
1147,46.0,101,100.908284824
1148,47.0,101,100.912683951
1149,48.0,101,100.918586209
1150,49.0,101,100.926414025
1151,50.0,101,100.935259252
1152,37.0,102,101.960008
1153,38.0,102,101.944004679
1154,39.0,102,101.934328471
1155,40.0,102,101.923154181
1156,41.0,102,101.918090447
1157,42.0,102,101.910293725
1158,43.0,102,101.909207239
1159,44.0,102,101.904340312
1160,45.0,102,101.906834282
1161,46.0,102,101.905632292
1162,47.0,102,101.911704538
1163,48.0,102,101.914481797
1164,49.0,102,101.924105911
1165,50.0,102,101.930289525
1166,51.0,102,101.945142
1167,37.0,103,102.964401
1168,38.0,103,102.949243
1169,39.0,103,102.937243796
1170,40.0,103,102.927204054
1171,41.0,103,102.919453416
1172,42.0,103,102.913091954
1173,43.0,103,102.90917396
1174,44.0,103,102.906314846
1175,45.0,103,102.905494081
1176,46.0,103,102.906111074
1177,47.0,103,102.908960558
1178,48.0,103,102.913416922
1179,49.0,103,102.91987883
1180,50.0,103,102.927973
1181,51.0,103,102.939162
1182,37.0,104,103.970531
1183,38.0,104,103.953022
1184,39.0,104,103.941943
1185,40.0,104,103.929449193
1186,41.0,104,103.922907728
1187,42.0,104,103.913747443
1188,43.0,104,103.911433718
1189,44.0,104,103.905425312
1190,45.0,104,103.906645309
1191,46.0,104,103.904030393
1192,47.0,104,103.908623715
1193,48.0,104,103.909856228
1194,49.0,104,103.918214538
1195,50.0,104,103.923105195
1196,51.0,104,103.936344
1197,52.0,104,103.946723408
1198,38.0,105,104.959001
1199,39.0,105,104.945711
1200,40.0,105,104.934021832
1201,41.0,105,104.924942577
1202,42.0,105,104.916981989
1203,43.0,105,104.911662024
1204,44.0,105,104.907745478
1205,45.0,105,104.905687787
1206,46.0,105,104.905079479
1207,47.0,105,104.906525604
1208,48.0,105,104.909463893
1209,49.0,105,104.914502322
1210,50.0,105,104.921268421
1211,51.0,105,104.931276547
1212,52.0,105,104.943304516
1213,38.0,106,105.963177
1214,39.0,106,105.950842
1215,40.0,106,105.93693
1216,41.0,106,105.928928505
1217,42.0,106,105.918273231
1218,43.0,106,105.914356674
1219,44.0,106,105.907328181
1220,45.0,106,105.907285879
1221,46.0,106,105.903480287
1222,47.0,106,105.906663499
1223,48.0,106,105.906459791
1224,49.0,106,105.913463596
1225,50.0,106,105.916957394
1226,51.0,106,105.928637979
1227,52.0,106,105.937498521
1228,53.0,106,105.953516
1229,38.0,107,106.969672
1230,39.0,107,106.954943
1231,40.0,107,106.942007
1232,41.0,107,106.931589685
1233,42.0,107,106.92211977
1234,43.0,107,106.915458437
1235,44.0,107,106.909969837
1236,45.0,107,106.906747975
1237,46.0,107,106.905128058
1238,47.0,107,106.905091509
1239,48.0,107,106.906612049
1240,49.0,107,106.910287497
1241,50.0,107,106.915713649
1242,51.0,107,106.924150621
1243,52.0,107,106.934882
1244,53.0,107,106.946935
1245,39.0,108,107.960515
1246,40.0,108,107.945303
1247,41.0,108,107.936075604
1248,42.0,108,107.924047508
1249,43.0,108,107.918493493
1250,44.0,108,107.910185793
1251,45.0,108,107.908715304
1252,46.0,108,107.903891806
1253,47.0,108,107.905950245
1254,48.0,108,107.904183588
1255,49.0,108,107.909693654
1256,50.0,108,107.91189429
1257,51.0,108,107.922226731
1258,52.0,108,107.929380469
1259,53.0,108,107.943348
1260,54.0,108,107.954232285
1261,39.0,109,108.965131
1262,40.0,109,108.950907
1263,41.0,109,108.939141
1264,42.0,109,108.928438318
1265,43.0,109,108.920254107
1266,44.0,109,108.913323707
1267,45.0,109,108.908749555
1268,46.0,109,108.905950576
1269,47.0,109,108.904755778
1270,48.0,109,108.904986697
1271,49.0,109,108.907149679
1272,50.0,109,108.911292857
1273,51.0,109,108.918141203
1274,52.0,109,108.927304532
1275,53.0,109,108.938086022
1276,54.0,109,108.950434955
1277,40.0,110,109.954675
1278,41.0,110,109.943843
1279,42.0,110,109.930717956
1280,43.0,110,109.923741263
1281,44.0,110,109.914038501
1282,45.0,110,109.911079745
1283,46.0,110,109.905172878
1284,47.0,110,109.906110724
1285,48.0,110,109.90300747
1286,49.0,110,109.907170674
1287,50.0,110,109.907844835
1288,51.0,110,109.916854283
1289,52.0,110,109.922458102
1290,53.0,110,109.935085102
1291,54.0,110,109.944258759
1292,40.0,111,110.960837
1293,41.0,111,110.947439
1294,42.0,111,110.935651966
1295,43.0,111,110.925898966
1296,44.0,111,110.917567566
1297,45.0,111,110.911643164
1298,46.0,111,110.907690358
1299,47.0,111,110.905296827
1300,48.0,111,110.904183776
1301,49.0,111,110.905107236
1302,50.0,111,110.907741143
1303,51.0,111,110.913218187
1304,52.0,111,110.921000587
1305,53.0,111,110.930269236
1306,54.0,111,110.94147
1307,55.0,111,110.953945
1308,40.0,112,111.965196
1309,41.0,112,111.952689
1310,42.0,112,111.938293
1311,43.0,112,111.929941658
1312,44.0,112,111.918806922
1313,45.0,112,111.914405199
1314,46.0,112,111.907330557
1315,47.0,112,111.907048548
1316,48.0,112,111.902763896
1317,49.0,112,111.905538718
1318,50.0,112,111.904824894
1319,51.0,112,111.912399903
1320,52.0,112,111.916727848
1321,53.0,112,111.928004548
1322,54.0,112,111.935559068
1323,55.0,112,111.950172
1324,40.0,113,112.971723
1325,41.0,113,112.956833
1326,42.0,113,112.943478
1327,43.0,113,112.932569032
1328,44.0,113,112.922846729
1329,45.0,113,112.915440212
1330,46.0,113,112.910261912
1331,47.0,113,112.906572865
1332,48.0,113,112.904408105
1333,49.0,113,112.904060451
1334,50.0,113,112.905175857
1335,51.0,113,112.909374664
1336,52.0,113,112.915891
1337,53.0,113,112.923650062
1338,54.0,113,112.933221663
1339,55.0,113,112.944428484
1340,56.0,113,112.95737
1341,41.0,114,113.962469
1342,42.0,114,113.946666
1343,43.0,114,113.93709
1344,44.0,114,113.92461443
1345,45.0,114,113.91872168
1346,46.0,114,113.91036943
1347,47.0,114,113.908823029
1348,48.0,114,113.903364998
1349,49.0,114,113.904916405
1350,50.0,114,113.90278013
1351,51.0,114,113.909289155
1352,52.0,114,113.91208782
1353,53.0,114,113.9220189
1354,54.0,114,113.927980329
1355,55.0,114,113.941292244
1356,56.0,114,113.950718489
1357,41.0,115,114.966849
1358,42.0,115,114.952174
1359,43.0,115,114.9401
1360,44.0,115,114.929033049
1361,45.0,115,114.920311649
1362,46.0,115,114.913659333
1363,47.0,115,114.908767445
1364,48.0,115,114.905437426
1365,49.0,115,114.903878772
1366,50.0,115,114.903344695
1367,51.0,115,114.906598
1368,52.0,115,114.911902
1369,53.0,115,114.918048
1370,54.0,115,114.926293943
1371,55.0,115,114.93591
1372,56.0,115,114.947482
1373,41.0,116,115.972914
1374,42.0,116,115.955759
1375,43.0,116,115.94502
1376,44.0,116,115.931219191
1377,45.0,116,115.92406206
1378,46.0,116,115.914297872
1379,47.0,116,115.911386809
1380,48.0,116,115.90476323
1381,49.0,116,115.905259992
1382,50.0,116,115.901742825
1383,51.0,116,115.906792732
1384,52.0,116,115.908465558
1385,53.0,116,115.916885513
1386,54.0,116,115.921580955
1387,55.0,116,115.933395
1388,56.0,116,115.941621
1389,57.0,116,115.957005
1390,42.0,117,116.961686
1391,43.0,117,116.94832
1392,44.0,117,116.936135
1393,45.0,117,116.926036291
1394,46.0,117,116.917955584
1395,47.0,117,116.911774086
1396,48.0,117,116.907226039
1397,49.0,117,116.904515729
1398,50.0,117,116.902954036
1399,51.0,117,116.904841519
1400,52.0,117,116.908646227
1401,53.0,117,116.913645649
1402,54.0,117,116.920358758
1403,55.0,117,116.928616723
1404,56.0,117,116.938316403
1405,57.0,117,116.950326
1406,42.0,118,117.965249
1407,43.0,118,117.953526
1408,44.0,118,117.938808
1409,45.0,118,117.930341116
1410,46.0,118,117.919067273
1411,47.0,118,117.914595484
1412,48.0,118,117.906921956
1413,49.0,118,117.906356705
1414,50.0,118,117.90160663
1415,51.0,118,117.905532194
1416,52.0,118,117.905860104
1417,53.0,118,117.913074
1418,54.0,118,117.916178678
1419,55.0,118,117.926559517
1420,56.0,118,117.933226
1421,57.0,118,117.946731
1422,42.0,119,118.971465
1423,43.0,119,118.956876
1424,44.0,119,118.94409
1425,45.0,119,118.932556951
1426,46.0,119,118.923341138
1427,47.0,119,118.915570309
1428,48.0,119,118.909847052
1429,49.0,119,118.905851622
1430,50.0,119,118.903311266
1431,51.0,119,118.903944062
1432,52.0,119,118.906405699
1433,53.0,119,118.91006091
1434,54.0,119,118.915410641
1435,55.0,119,118.922377327
1436,56.0,119,118.930659683
1437,57.0,119,118.940934
1438,58.0,119,118.952957
1439,43.0,120,119.962426
1440,44.0,120,119.946623
1441,45.0,120,119.937069
1442,46.0,120,119.924551745
1443,47.0,120,119.918784765
1444,48.0,120,119.909868065
1445,49.0,120,119.907967489
1446,50.0,120,119.902202557
1447,51.0,120,119.905080308
1448,52.0,120,119.904065779
1449,53.0,120,119.910093729
1450,54.0,120,119.911784267
1451,55.0,120,119.920677277
1452,56.0,120,119.926044997
1453,57.0,120,119.938196
1454,58.0,120,119.946613
1455,43.0,121,120.96614
1456,44.0,121,120.952098
1457,45.0,121,120.939613
1458,46.0,121,120.928950342
1459,47.0,121,120.920125279
1460,48.0,121,120.91296366
1461,49.0,121,120.907852778
1462,50.0,121,120.904243488
1463,51.0,121,120.903811353
1464,52.0,121,120.904945065
1465,53.0,121,120.907411492
1466,54.0,121,120.911453012
1467,55.0,121,120.917227235
1468,56.0,121,120.924052286
1469,57.0,121,120.933236
1470,58.0,121,120.943435
1471,59.0,121,120.955393
1472,43.0,122,121.97176
1473,44.0,122,121.955147
1474,45.0,122,121.944305
1475,46.0,122,121.930631693
1476,47.0,122,121.923664446
1477,48.0,122,121.91345905
1478,49.0,122,121.910282458
1479,50.0,122,121.903445494
1480,51.0,122,121.905169335
1481,52.0,122,121.903044708
1482,53.0,122,121.907590094
1483,54.0,122,121.908367655
1484,55.0,122,121.916108144
1485,56.0,122,121.919904
1486,57.0,122,121.93071
1487,58.0,122,121.93787
1488,59.0,122,121.951927
1489,44.0,123,122.960762
1490,45.0,123,122.947192
1491,46.0,123,122.935126
1492,47.0,123,122.92531506
1493,48.0,123,122.91689246
1494,49.0,123,122.910435252
1495,50.0,123,122.905727065
1496,51.0,123,122.904215292
1497,52.0,123,122.904271022
1498,53.0,123,122.905589753
1499,54.0,123,122.908482235
1500,55.0,123,122.91299606
1501,56.0,123,122.91878106
1502,57.0,123,122.9263
1503,58.0,123,122.93528
1504,59.0,123,122.946076
1505,44.0,124,123.96394
1506,45.0,124,123.952002
1507,46.0,124,123.937305
1508,47.0,124,123.928899227
1509,48.0,124,123.917659772
1510,49.0,124,123.913184873
1511,50.0,124,123.905279619
1512,51.0,124,123.905937065
1513,52.0,124,123.902818341
1514,53.0,124,123.906210297
1515,54.0,124,123.905885174
1516,55.0,124,123.912247366
1517,56.0,124,123.915093627
1518,57.0,124,123.924574275
1519,58.0,124,123.93031
1520,59.0,124,123.94294
1521,60.0,124,123.951873
1522,44.0,125,124.969544
1523,45.0,125,124.955094
1524,46.0,125,124.942072
1525,47.0,125,124.930735
1526,48.0,125,124.92125759
1527,49.0,125,124.913673841
1528,50.0,125,124.90778937
1529,51.0,125,124.905254264
1530,52.0,125,124.904431178
1531,53.0,125,124.90463061
1532,54.0,125,124.90638764
1533,55.0,125,124.909725953
1534,56.0,125,124.91447184
1535,57.0,125,124.920815931
1536,58.0,125,124.92844
1537,59.0,125,124.937659
1538,60.0,125,124.948395
1539,45.0,126,125.960064
1540,46.0,126,125.944401
1541,47.0,126,125.934814
1542,48.0,126,125.92243029
1543,49.0,126,125.916468202
1544,50.0,126,125.907658958
1545,51.0,126,125.907253158
1546,52.0,126,125.903312144
1547,53.0,126,125.905624205
1548,54.0,126,125.904297422
1549,55.0,126,125.909445821
1550,56.0,126,125.911250202
1551,57.0,126,125.919512667
1552,58.0,126,125.923971
1553,59.0,126,125.93524
1554,60.0,126,125.942694
1555,61.0,126,125.957327
1556,45.0,127,126.963789
1557,46.0,127,126.949307
1558,47.0,127,126.937037
1559,48.0,127,126.926203291
1560,49.0,127,126.91746604
1561,50.0,127,126.910391726
1562,51.0,127,126.906925557
1563,52.0,127,126.905226993
1564,53.0,127,126.904472592
1565,54.0,127,126.905183636
1566,55.0,127,126.907417527
1567,56.0,127,126.911091272
1568,57.0,127,126.916375083
1569,58.0,127,126.922727
1570,59.0,127,126.93071
1571,60.0,127,126.939978
1572,61.0,127,126.951358
1573,45.0,128,127.970649
1574,46.0,128,127.952345
1575,47.0,128,127.941266
1576,48.0,128,127.927816778
1577,49.0,128,127.920353637
1578,50.0,128,127.910507828
1579,51.0,128,127.909146121
1580,52.0,128,127.904461237
1581,53.0,128,127.905809355
1582,54.0,128,127.90353075341
1583,55.0,128,127.907748452
1584,56.0,128,127.908352446
1585,57.0,128,127.915592123
1586,58.0,128,127.918911
1587,59.0,128,127.928791
1588,60.0,128,127.935018
1589,61.0,128,127.948234
1590,62.0,128,127.957971
1591,46.0,129,128.959334
1592,47.0,129,128.944315
1593,48.0,129,128.932235597
1594,49.0,129,128.921808534
1595,50.0,129,128.91348244
1596,51.0,129,128.909146623
1597,52.0,129,128.906596419
1598,53.0,129,128.904983643
1599,54.0,129,128.90478085742
1600,55.0,129,128.90606591
1601,56.0,129,128.908683409
1602,57.0,129,128.912695592
1603,58.0,129,128.918102
1604,59.0,129,128.925095
1605,60.0,129,128.933038
1606,61.0,129,128.942909
1607,62.0,129,128.954557
1608,46.0,130,129.964863
1609,47.0,130,129.950727
1610,48.0,130,129.934387563
1611,49.0,130,129.924952257
1612,50.0,130,129.913974531
1613,51.0,130,129.911662686
1614,52.0,130,129.906222745
1615,53.0,130,129.906670168
1616,54.0,130,129.903509346
1617,55.0,130,129.906709281
1618,56.0,130,129.906326002
1619,57.0,130,129.912369413
1620,58.0,130,129.914736
1621,59.0,130,129.92359
1622,60.0,130,129.928506
1623,61.0,130,129.940451
1624,62.0,130,129.948792
1625,63.0,130,129.964022
1626,46.0,131,130.972367
1627,47.0,131,130.956253
1628,48.0,131,130.94072774
1629,49.0,131,130.926972839
1630,50.0,131,130.917053067
1631,51.0,131,130.911989339
1632,52.0,131,130.90852221
1633,53.0,131,130.906126375
1634,54.0,131,130.90508412808
1635,55.0,131,130.905468457
1636,56.0,131,130.906946315
1637,57.0,131,130.91007
1638,58.0,131,130.914429465
1639,59.0,131,130.92023496
1640,60.0,131,130.92724802
1641,61.0,131,130.935834
1642,62.0,131,130.946022
1643,63.0,131,130.957634
1644,47.0,132,131.96307
1645,48.0,132,131.945823136
1646,49.0,132,131.932998444
1647,50.0,132,131.917823898
1648,51.0,132,131.914508013
1649,52.0,132,131.908546713
1650,53.0,132,131.907993511
1651,54.0,132,131.90415508346
1652,55.0,132,131.90643774
1653,56.0,132,131.905061231
1654,57.0,132,131.910119047
1655,58.0,132,131.911466226
1656,59.0,132,131.91924
1657,60.0,132,131.923321237
1658,61.0,132,131.93384
1659,62.0,132,131.940805
1660,63.0,132,131.954696
1661,47.0,133,132.968781
1662,48.0,133,132.952614
1663,49.0,133,132.938067
1664,50.0,133,132.923913753
1665,51.0,133,132.915272128
1666,52.0,133,132.91096333
1667,53.0,133,132.9078284
1668,54.0,133,132.905910748
1669,55.0,133,132.905451958
1670,56.0,133,132.906007443
1671,57.0,133,132.908218
1672,58.0,133,132.911520402
1673,59.0,133,132.916330558
1674,60.0,133,132.922348
1675,61.0,133,132.929782
1676,62.0,133,132.93856
1677,63.0,133,132.94929
1678,64.0,133,132.961288
1679,48.0,134,133.957638
1680,49.0,134,133.944208
1681,50.0,134,133.92868043
1682,51.0,134,133.920537334
1683,52.0,134,133.911396376
1684,53.0,134,133.90977566
1685,54.0,134,133.90539303
1686,55.0,134,133.906718501
1687,56.0,134,133.904508249
1688,57.0,134,133.908514011
1689,58.0,134,133.908928142
1690,59.0,134,133.915696729
1691,60.0,134,133.918790207
1692,61.0,134,133.928326
1693,62.0,134,133.93411
1694,63.0,134,133.946537
1695,64.0,134,133.955416
1696,48.0,135,134.964766
1697,49.0,135,134.949425
1698,50.0,135,134.934908603
1699,51.0,135,134.925184354
1700,52.0,135,134.916554715
1701,53.0,135,134.910059355
1702,54.0,135,134.907231441
1703,55.0,135,134.905976907
1704,56.0,135,134.905688447
1705,57.0,135,134.906984427
1706,58.0,135,134.909160662
1707,59.0,135,134.913111772
1708,60.0,135,134.918181318
1709,61.0,135,134.924785
1710,62.0,135,134.93252
1711,63.0,135,134.94187
1712,64.0,135,134.952496
1713,65.0,135,134.964516
1714,49.0,136,135.956017
1715,50.0,136,135.939699
1716,51.0,136,135.930749009
1717,52.0,136,135.92010118
1718,53.0,136,135.914604693
1719,54.0,136,135.907214474
1720,55.0,136,135.907311431
1721,56.0,136,135.9045758
1722,57.0,136,135.907634962
1723,58.0,136,135.907129256
1724,59.0,136,135.91267747
1725,60.0,136,135.914976061
1726,61.0,136,135.923595949
1727,62.0,136,135.928275553
1728,63.0,136,135.93962
1729,64.0,136,135.9473
1730,65.0,136,135.96146
1731,49.0,137,136.961535
1732,50.0,137,136.946162
1733,51.0,137,136.935522519
1734,52.0,137,136.925599354
1735,53.0,137,136.918028178
1736,54.0,137,136.911557771
1737,55.0,137,136.907089296
1738,56.0,137,136.905827207
1739,57.0,137,136.906450438
1740,58.0,137,136.907762416
1741,59.0,137,136.910679183
1742,60.0,137,136.914563099
1743,61.0,137,136.920479519
1744,62.0,137,136.927007959
1745,63.0,137,136.935430719
1746,64.0,137,136.94502
1747,65.0,137,136.95602
1748,50.0,138,137.951143
1749,51.0,138,137.941331
1750,52.0,138,137.929472452
1751,53.0,138,137.922726392
1752,54.0,138,137.914146268
1753,55.0,138,137.911017119
1754,56.0,138,137.905247059
1755,57.0,138,137.907124041
1756,58.0,138,137.90599418
1757,59.0,138,137.910757495
1758,60.0,138,137.911950938
1759,61.0,138,137.919576119
1760,62.0,138,137.923243988
1761,63.0,138,137.933709
1762,64.0,138,137.940247
1763,65.0,138,137.953193
1764,66.0,138,137.9625
1765,50.0,139,138.957799
1766,51.0,139,138.946269
1767,52.0,139,138.935367191
1768,53.0,139,138.9264934
1769,54.0,139,138.9187922
1770,55.0,139,138.913363822
1771,56.0,139,138.908841164
1772,57.0,139,138.906362927
1773,58.0,139,138.906647029
1774,59.0,139,138.9089327
1775,60.0,139,138.911951208
1776,61.0,139,138.916799228
1777,62.0,139,138.922296631
1778,63.0,139,138.929792307
1779,64.0,139,138.93813
1780,65.0,139,138.94833
1781,66.0,139,138.959527
1782,50.0,140,139.962973
1783,51.0,140,139.952345
1784,52.0,140,139.939487057
1785,53.0,140,139.931715914
1786,54.0,140,139.921645814
1787,55.0,140,139.917283707
1788,56.0,140,139.910608231
1789,57.0,140,139.909487285
1790,58.0,140,139.905448433
1791,59.0,140,139.9090856
1792,60.0,140,139.90954613
1793,61.0,140,139.916035918
1794,62.0,140,139.918994714
1795,63.0,140,139.928087633
1796,64.0,140,139.933674
1797,65.0,140,139.945805048
1798,66.0,140,139.95402
1799,67.0,140,139.968526
1800,51.0,141,140.957552
1801,52.0,141,140.945604
1802,53.0,141,140.935666081
1803,54.0,141,140.926787181
1804,55.0,141,140.920045279
1805,56.0,141,140.914403653
1806,57.0,141,140.910971155
1807,58.0,141,140.908285991
1808,59.0,141,140.907659604
1809,60.0,141,140.90961669
1810,61.0,141,140.913555081
1811,62.0,141,140.918481545
1812,63.0,141,140.924931734
1813,64.0,141,140.932126
1814,65.0,141,140.941448
1815,66.0,141,140.95128
1816,67.0,141,140.963108
1817,51.0,142,141.963918
1818,52.0,142,141.950027
1819,53.0,142,141.941166595
1820,54.0,142,141.929973095
1821,55.0,142,141.924299514
1822,56.0,142,141.916432904
1823,57.0,142,141.91409076
1824,58.0,142,141.909250208
1825,59.0,142,141.91005164
1826,60.0,142,141.907728824
1827,61.0,142,141.912890982
1828,62.0,142,141.915209415
1829,63.0,142,141.923446719
1830,64.0,142,141.928116
1831,65.0,142,141.939280858
1832,66.0,142,141.946194
1833,67.0,142,141.96001
1834,68.0,142,141.970016
1835,52.0,143,142.956489
1836,53.0,143,142.945475
